"subj_code","trial_index","task","stimulus","rules_scen","rules_rule","rules_question","rules_textviolation","rules_purposeviolation","rules_violationtype","rules_yeskey","response_input","rules_response_verbal","rules_response_num","rt","stroopflanker_correct_resp","stroop_color","stroop_text","stroopflanker_correct","congruent","flanker_direction"
"CW4cYd1QYeU1",559,"rules","To get students to pay attention in class, the headmaster announced:<br> ""Phones may not be used in the classroom""<br><br><br><b>A student plays a game on his phone instead of paying attention.</b><br>","phon","To get students to pay attention in class, the headmaster announced: ""Phones may not be used in the classroom"".","A student plays a game on his phone instead of paying attention.",1,1,"core","i","i","yes",1,2266,"","","","","congruent",""
"CW4cYd1QYeU1",562,"stroop","
                    <p style=""color:blue; font-size:30px;""><b>
                    blue</b></p>",NA,NA,NA,NA,NA,NA,NA,"b",NA,NA,1785,"b","blue","blue","true","congruent",""
"CW4cYd1QYeU1",564,"stroop","
                    <p style=""color:green; font-size:30px;""><b>
                    yellow</b></p>",NA,NA,NA,NA,NA,NA,NA,"g",NA,NA,1636,"g","green","yellow","true","incongruent",""
"CW4cYd1QYeU1",566,"stroop","
                    <p style=""color:yellow; font-size:30px;""><b>
                    blue</b></p>",NA,NA,NA,NA,NA,NA,NA,"y",NA,NA,1127,"y","yellow","blue","true","incongruent",""
"CW4cYd1QYeU1",568,"stroop","
                    <p style=""color:blue; font-size:30px;""><b>
                    green</b></p>",NA,NA,NA,NA,NA,NA,NA,"b",NA,NA,1013,"b","blue","green","true","incongruent",""
"CW4cYd1QYeU1",570,"stroop","
                    <p style=""color:yellow; font-size:30px;""><b>
                    green</b></p>",NA,NA,NA,NA,NA,NA,NA,"y",NA,NA,1181,"y","yellow","green","true","incongruent",""
"CW4cYd1QYeU1",572,"stroop","
                    <p style=""color:blue; font-size:30px;""><b>
                    yellow</b></p>",NA,NA,NA,NA,NA,NA,NA,"b",NA,NA,1018,"b","blue","yellow","true","incongruent",""
"CW4cYd1QYeU1",574,"stroop","
                    <p style=""color:blue; font-size:30px;""><b>
                    blue</b></p>",NA,NA,NA,NA,NA,NA,NA,"b",NA,NA,955,"b","blue","blue","true","congruent",""
"CW4cYd1QYeU1",576,"stroop","
                    <p style=""color:green; font-size:30px;""><b>
                    blue</b></p>",NA,NA,NA,NA,NA,NA,NA,"g",NA,NA,1026,"g","green","blue","true","incongruent",""
"CW4cYd1QYeU1",578,"stroop","
                    <p style=""color:green; font-size:30px;""><b>
                    red</b></p>",NA,NA,NA,NA,NA,NA,NA,"g",NA,NA,1164,"g","green","red","true","incongruent",""
"CW4cYd1QYeU1",580,"stroop","
                    <p style=""color:red; font-size:30px;""><b>
                    green</b></p>",NA,NA,NA,NA,NA,NA,NA,"r",NA,NA,1294,"r","red","green","true","incongruent",""
"CW4cYd1QYeU1",582,"stroop","
                    <p style=""color:yellow; font-size:30px;""><b>
                    red</b></p>",NA,NA,NA,NA,NA,NA,NA,"y",NA,NA,1037,"y","yellow","red","true","incongruent",""
"CW4cYd1QYeU1",584,"stroop","
                    <p style=""color:red; font-size:30px;""><b>
                    blue</b></p>",NA,NA,NA,NA,NA,NA,NA,"r",NA,NA,1354,"r","red","blue","true","incongruent",""
"CW4cYd1QYeU1",586,"stroop","
                    <p style=""color:red; font-size:30px;""><b>
                    red</b></p>",NA,NA,NA,NA,NA,NA,NA,"r",NA,NA,838,"r","red","red","true","congruent",""
"CW4cYd1QYeU1",588,"stroop","
                    <p style=""color:red; font-size:30px;""><b>
                    red</b></p>",NA,NA,NA,NA,NA,NA,NA,"r",NA,NA,951,"r","red","red","true","congruent",""
"CW4cYd1QYeU1",590,"stroop","
                    <p style=""color:blue; font-size:30px;""><b>
                    blue</b></p>",NA,NA,NA,NA,NA,NA,NA,"b",NA,NA,1069,"b","blue","blue","true","congruent",""
"CW4cYd1QYeU1",592,"stroop","
                    <p style=""color:green; font-size:30px;""><b>
                    green</b></p>",NA,NA,NA,NA,NA,NA,NA,"g",NA,NA,1095,"g","green","green","true","congruent",""
"CW4cYd1QYeU1",594,"stroop","
                    <p style=""color:green; font-size:30px;""><b>
                    green</b></p>",NA,NA,NA,NA,NA,NA,NA,"g",NA,NA,972,"g","green","green","true","congruent",""
"CW4cYd1QYeU1",596,"stroop","
                    <p style=""color:red; font-size:30px;""><b>
                    red</b></p>",NA,NA,NA,NA,NA,NA,NA,"r",NA,NA,963,"r","red","red","true","congruent",""
"CW4cYd1QYeU1",598,"stroop","
                    <p style=""color:blue; font-size:30px;""><b>
                    red</b></p>",NA,NA,NA,NA,NA,NA,NA,"b",NA,NA,1136,"b","blue","red","true","incongruent",""
"CW4cYd1QYeU1",600,"stroop","
                    <p style=""color:yellow; font-size:30px;""><b>
                    yellow</b></p>",NA,NA,NA,NA,NA,NA,NA,"y",NA,NA,923,"y","yellow","yellow","true","congruent",""
"CW4cYd1QYeU1",602,"stroop","
                    <p style=""color:green; font-size:30px;""><b>
                    green</b></p>",NA,NA,NA,NA,NA,NA,NA,"g",NA,NA,2326,"g","green","green","true","congruent",""
"CW4cYd1QYeU1",604,"stroop","
                    <p style=""color:yellow; font-size:30px;""><b>
                    yellow</b></p>",NA,NA,NA,NA,NA,NA,NA,"y",NA,NA,2091,"y","yellow","yellow","true","congruent",""
"CW4cYd1QYeU1",606,"stroop","
                    <p style=""color:yellow; font-size:30px;""><b>
                    yellow</b></p>",NA,NA,NA,NA,NA,NA,NA,"y",NA,NA,1334,"y","yellow","yellow","true","congruent",""
"CW4cYd1QYeU1",608,"stroop","
                    <p style=""color:red; font-size:30px;""><b>
                    yellow</b></p>",NA,NA,NA,NA,NA,NA,NA,"r",NA,NA,931,"r","red","yellow","true","incongruent",""
"CW4cYd1QYeU1",612,"rules","To reduce traffic accidents, a zero tolerance law is passed:<br> ""Driving with any trace of alcohol is strictly forbidden""<br><br><br><b>A woman drives home after drinking soda at the movie theater.</b><br>","drin","To reduce traffic accidents, a zero tolerance law is passed: ""Driving with any trace of alcohol is strictly forbidden"".","A woman drives home after drinking soda at the movie theater.",0,0,"off","i","e","no",0,3721,"","","","","congruent",""
"CW4cYd1QYeU1",614,"rules","To reduce traffic accidents, a zero tolerance law is passed:<br> ""Driving with any trace of alcohol is strictly forbidden""<br><br><br><b>One stormy night two sober motorbikers race each other on a dark backroad.</b><br>","drin","To reduce traffic accidents, a zero tolerance law is passed: ""Driving with any trace of alcohol is strictly forbidden"".","One stormy night two sober motorbikers race each other on a dark backroad.",0,1,"under","i","e","no",0,5367,"","","","","incongruent",""
"CW4cYd1QYeU1",616,"rules","To reduce traffic accidents, a zero tolerance law is passed:<br> ""Driving with any trace of alcohol is strictly forbidden""<br><br><br><b>A young man rides his motorcycle home after smoking marihuana.</b><br>","drin","To reduce traffic accidents, a zero tolerance law is passed: ""Driving with any trace of alcohol is strictly forbidden"".","A young man rides his motorcycle home after smoking marihuana.",0,1,"under","i","i","yes",1,3404,"","","","","incongruent",""
"CW4cYd1QYeU1",618,"rules","To reduce traffic accidents, a zero tolerance law is passed:<br> ""Driving with any trace of alcohol is strictly forbidden""<br><br><br><b>A young man drives home after drinking heavily at a music festival.</b><br>","drin","To reduce traffic accidents, a zero tolerance law is passed: ""Driving with any trace of alcohol is strictly forbidden"".","A young man drives home after drinking heavily at a music festival.",1,1,"core","i","i","yes",1,3116,"","","","","congruent",""
"CW4cYd1QYeU1",620,"rules","To reduce traffic accidents, a zero tolerance law is passed:<br> ""Driving with any trace of alcohol is strictly forbidden""<br><br><br><b>A woman drives home after drinking whiskey at the movie theater.</b><br>","drin","To reduce traffic accidents, a zero tolerance law is passed: ""Driving with any trace of alcohol is strictly forbidden"".","A woman drives home after drinking whiskey at the movie theater.",1,1,"core","i","i","yes",1,4983,"","","","","congruent",""
"CW4cYd1QYeU1",622,"rules","To reduce traffic accidents, a zero tolerance law is passed:<br> ""Driving with any trace of alcohol is strictly forbidden""<br><br><br><b>A sober man re-parks his car in the cul-de-sac to let a guest out.</b><br>","drin","To reduce traffic accidents, a zero tolerance law is passed: ""Driving with any trace of alcohol is strictly forbidden"".","A sober man re-parks his car in the cul-de-sac to let a guest out.",0,0,"off","i","e","no",0,2007,"","","","","congruent",""
"CW4cYd1QYeU1",624,"rules","To reduce traffic accidents, a zero tolerance law is passed:<br> ""Driving with any trace of alcohol is strictly forbidden""<br><br><br><b>A drunk man drives his wife to the hospital as she goes into labor.</b><br>","drin","To reduce traffic accidents, a zero tolerance law is passed: ""Driving with any trace of alcohol is strictly forbidden"".","A drunk man drives his wife to the hospital as she goes into labor.",1,0,"over","i","i","yes",1,4527,"","","","","incongruent",""
"CW4cYd1QYeU1",626,"rules","To reduce traffic accidents, a zero tolerance law is passed:<br> ""Driving with any trace of alcohol is strictly forbidden""<br><br><br><b>A person drives to work after using alcohol-based mouthwash.</b><br>","drin","To reduce traffic accidents, a zero tolerance law is passed: ""Driving with any trace of alcohol is strictly forbidden"".","A person drives to work after using alcohol-based mouthwash.",1,0,"over","i","e","no",0,3250,"","","","","incongruent",""
"CW4cYd1QYeU1",628,"rules","To reduce traffic accidents, a zero tolerance law is passed:<br> ""Driving with any trace of alcohol is strictly forbidden""<br><br><br><b>A neighbor sips on wine and re-parks his car in the cul-de-sac.</b><br>","drin","To reduce traffic accidents, a zero tolerance law is passed: ""Driving with any trace of alcohol is strictly forbidden"".","A neighbor sips on wine and re-parks his car in the cul-de-sac.",1,0,"over","i","e","no",0,2801,"","","","","incongruent",""
"CW4cYd1QYeU1",630,"rules","To reduce traffic accidents, a zero tolerance law is passed:<br> ""Driving with any trace of alcohol is strictly forbidden""<br><br><br><b>A woman drives home after taking ecstasy at a music festival.</b><br>","drin","To reduce traffic accidents, a zero tolerance law is passed: ""Driving with any trace of alcohol is strictly forbidden"".","A woman drives home after taking ecstasy at a music festival.",0,1,"under","i","e","no",0,3165,"","","","","incongruent",""
"CW4cYd1QYeU1",632,"rules","To reduce traffic accidents, a zero tolerance law is passed:<br> ""Driving with any trace of alcohol is strictly forbidden""<br><br><br><b>One night two drunk motorbikers race each other on a dark backroad.</b><br>","drin","To reduce traffic accidents, a zero tolerance law is passed: ""Driving with any trace of alcohol is strictly forbidden"".","One night two drunk motorbikers race each other on a dark backroad.",1,1,"core","i","i","yes",1,6092,"","","","","congruent",""
"CW4cYd1QYeU1",634,"rules","To reduce traffic accidents, a zero tolerance law is passed:<br> ""Driving with any trace of alcohol is strictly forbidden""<br><br><br><b>A sober man rides his motorcycle home after playing board games.</b><br>","drin","To reduce traffic accidents, a zero tolerance law is passed: ""Driving with any trace of alcohol is strictly forbidden"".","A sober man rides his motorcycle home after playing board games.",0,0,"off","i","e","no",0,1317,"","","","","congruent",""
"pmFs7MfKf2zJ",34,"stroop","
                    <p style=""color:red; font-size:30px;""><b>
                    green</b></p>",NA,NA,NA,NA,NA,NA,NA,"r",NA,NA,1373,"r","red","green","true","incongruent",""
"pmFs7MfKf2zJ",36,"stroop","
                    <p style=""color:yellow; font-size:30px;""><b>
                    yellow</b></p>",NA,NA,NA,NA,NA,NA,NA,"y",NA,NA,915,"y","yellow","yellow","true","congruent",""
"pmFs7MfKf2zJ",38,"stroop","
                    <p style=""color:blue; font-size:30px;""><b>
                    green</b></p>",NA,NA,NA,NA,NA,NA,NA,"b",NA,NA,1016,"b","blue","green","true","incongruent",""
"pmFs7MfKf2zJ",40,"stroop","
                    <p style=""color:blue; font-size:30px;""><b>
                    red</b></p>",NA,NA,NA,NA,NA,NA,NA,"b",NA,NA,1541,"b","blue","red","true","incongruent",""
"pmFs7MfKf2zJ",42,"stroop","
                    <p style=""color:green; font-size:30px;""><b>
                    green</b></p>",NA,NA,NA,NA,NA,NA,NA,"g",NA,NA,1444,"g","green","green","true","congruent",""
"pmFs7MfKf2zJ",44,"stroop","
                    <p style=""color:blue; font-size:30px;""><b>
                    yellow</b></p>",NA,NA,NA,NA,NA,NA,NA,"b",NA,NA,1199,"b","blue","yellow","true","incongruent",""
"pmFs7MfKf2zJ",46,"stroop","
                    <p style=""color:red; font-size:30px;""><b>
                    yellow</b></p>",NA,NA,NA,NA,NA,NA,NA,"r",NA,NA,1061,"r","red","yellow","true","incongruent",""
"pmFs7MfKf2zJ",48,"stroop","
                    <p style=""color:blue; font-size:30px;""><b>
                    blue</b></p>",NA,NA,NA,NA,NA,NA,NA,"b",NA,NA,1134,"b","blue","blue","true","congruent",""
"pmFs7MfKf2zJ",50,"stroop","
                    <p style=""color:red; font-size:30px;""><b>
                    red</b></p>",NA,NA,NA,NA,NA,NA,NA,"r",NA,NA,941,"r","red","red","true","congruent",""
"pmFs7MfKf2zJ",52,"stroop","
                    <p style=""color:green; font-size:30px;""><b>
                    blue</b></p>",NA,NA,NA,NA,NA,NA,NA,"g",NA,NA,1274,"g","green","blue","true","incongruent",""
"pmFs7MfKf2zJ",54,"stroop","
                    <p style=""color:yellow; font-size:30px;""><b>
                    green</b></p>",NA,NA,NA,NA,NA,NA,NA,"y",NA,NA,1074,"y","yellow","green","true","incongruent",""
"pmFs7MfKf2zJ",56,"stroop","
                    <p style=""color:green; font-size:30px;""><b>
                    yellow</b></p>",NA,NA,NA,NA,NA,NA,NA,"g",NA,NA,1793,"g","green","yellow","true","incongruent",""
"pmFs7MfKf2zJ",58,"stroop","
                    <p style=""color:yellow; font-size:30px;""><b>
                    red</b></p>",NA,NA,NA,NA,NA,NA,NA,"y",NA,NA,1219,"y","yellow","red","true","incongruent",""
"pmFs7MfKf2zJ",60,"stroop","
                    <p style=""color:green; font-size:30px;""><b>
                    red</b></p>",NA,NA,NA,NA,NA,NA,NA,"g",NA,NA,1238,"g","green","red","true","incongruent",""
"pmFs7MfKf2zJ",62,"stroop","
                    <p style=""color:red; font-size:30px;""><b>
                    blue</b></p>",NA,NA,NA,NA,NA,NA,NA,"r",NA,NA,1365,"r","red","blue","true","incongruent",""
"pmFs7MfKf2zJ",64,"stroop","
                    <p style=""color:red; font-size:30px;""><b>
                    red</b></p>",NA,NA,NA,NA,NA,NA,NA,"r",NA,NA,702,"r","red","red","true","congruent",""
"pmFs7MfKf2zJ",66,"stroop","
                    <p style=""color:green; font-size:30px;""><b>
                    green</b></p>",NA,NA,NA,NA,NA,NA,NA,"g",NA,NA,931,"g","green","green","true","congruent",""
"pmFs7MfKf2zJ",68,"stroop","
                    <p style=""color:yellow; font-size:30px;""><b>
                    yellow</b></p>",NA,NA,NA,NA,NA,NA,NA,"y",NA,NA,883,"y","yellow","yellow","true","congruent",""
"pmFs7MfKf2zJ",70,"stroop","
                    <p style=""color:green; font-size:30px;""><b>
                    green</b></p>",NA,NA,NA,NA,NA,NA,NA,"g",NA,NA,921,"g","green","green","true","congruent",""
"pmFs7MfKf2zJ",72,"stroop","
                    <p style=""color:blue; font-size:30px;""><b>
                    blue</b></p>",NA,NA,NA,NA,NA,NA,NA,"b",NA,NA,978,"b","blue","blue","true","congruent",""
"pmFs7MfKf2zJ",74,"stroop","
                    <p style=""color:yellow; font-size:30px;""><b>
                    yellow</b></p>",NA,NA,NA,NA,NA,NA,NA,"y",NA,NA,813,"y","yellow","yellow","true","congruent",""
"pmFs7MfKf2zJ",76,"stroop","
                    <p style=""color:yellow; font-size:30px;""><b>
                    blue</b></p>",NA,NA,NA,NA,NA,NA,NA,"y",NA,NA,1121,"y","yellow","blue","true","incongruent",""
"pmFs7MfKf2zJ",78,"stroop","
                    <p style=""color:blue; font-size:30px;""><b>
                    blue</b></p>",NA,NA,NA,NA,NA,NA,NA,"b",NA,NA,843,"b","blue","blue","true","congruent",""
"pmFs7MfKf2zJ",80,"stroop","
                    <p style=""color:red; font-size:30px;""><b>
                    red</b></p>",NA,NA,NA,NA,NA,NA,NA,"r",NA,NA,759,"r","red","red","true","congruent",""
"pmFs7MfKf2zJ",84,"rules","To avoid people spending the night at the train station, the manager posted a rule:<br> ""No sleeping allowed on the benches""<br><br><br><b>A commuter briefly falls asleep on a bench waiting for his train.</b><br>","slee","To avoid people spending the night at the train station, the manager posted a rule: ""No sleeping allowed on the benches"".","A commuter briefly falls asleep on a bench waiting for his train.",1,0,"over","e","i","no",0,4170,"","","","","incongruent",""
"pmFs7MfKf2zJ",86,"rules","To avoid people spending the night at the train station, the manager posted a rule:<br> ""No sleeping allowed on the benches""<br><br><br><b>A vagrant spends the whole night on a bench but does not sleep.</b><br>","slee","To avoid people spending the night at the train station, the manager posted a rule: ""No sleeping allowed on the benches"".","A vagrant spends the whole night on a bench but does not sleep.",0,1,"under","e","e","yes",1,4418,"","","","","incongruent",""
"pmFs7MfKf2zJ",88,"rules","To avoid people spending the night at the train station, the manager posted a rule:<br> ""No sleeping allowed on the benches""<br><br><br><b>A nightclub dancer falls asleep on a station bench after work.</b><br>","slee","To avoid people spending the night at the train station, the manager posted a rule: ""No sleeping allowed on the benches"".","A nightclub dancer falls asleep on a station bench after work.",1,1,"core","e","e","yes",1,3579,"","","","","congruent",""
