"subj_code","case","stimulus","text","purpose","trial_index","response","rt","condition","congruent","age","gender","handedness","comments"
"QYTVT4216I","shoes","To keep her house clean, Mary announced: ""No one may wear shoes in the house""<br><br><br><b>A guest wears brand new shoes and keeps the floor clean.</b><br>",1,0,73,1,726,"text violation",0,"22","male","righthanded",NA
"QYTVT4216I","shoes","To keep her house clean, Mary announced: ""No one may wear shoes in the house""<br><br><br><b>A guest walks around barefoot and the floor stays clean.</b><br>",0,0,75,0,671,"no violation",1,"22","male","righthanded",NA
"QYTVT4216I","shoes","To keep her house clean, Mary announced: ""No one may wear shoes in the house""<br><br><br><b>A guest walks in with muddy socks and dirties the carpet.</b><br>",0,1,77,1,607,"purpose violation",0,"22","male","righthanded",NA
"QYTVT4216I","shoes","To keep her house clean, Mary announced: ""No one may wear shoes in the house""<br><br><br><b>A guest wears his new sneakers and the floor stays clean.</b><br>",1,0,79,1,690,"text violation",0,"22","male","righthanded",NA
"QYTVT4216I","shoes","To keep her house clean, Mary announced: ""No one may wear shoes in the house""<br><br><br><b>A barefoot guest has a bleeding toe and stains the carpets.</b><br>",0,1,81,0,1476,"purpose violation",0,"22","male","righthanded",NA
"QYTVT4216I","alcohol","To reduce traffic accidents, a zero tolerance law is passed:<br> ""Driving with any trace of alcohol is strictly forbidden""<br><br><br><b>A person drives to work after using alcohol-based mouthwash.</b><br>",1,0,85,1,5669,"text violation",0,"22","male","righthanded",NA
"QYTVT4216I","alcohol","To reduce traffic accidents, a zero tolerance law is passed:<br> ""Driving with any trace of alcohol is strictly forbidden""<br><br><br><b>A drunk man drives his wife to the hospital as she goes into labor.</b><br>",1,0,87,0,3502,"text violation",0,"22","male","righthanded",NA
"QYTVT4216I","alcohol","To reduce traffic accidents, a zero tolerance law is passed:<br> ""Driving with any trace of alcohol is strictly forbidden""<br><br><br><b>A woman drives home after taking ecstasy at a music festival.</b><br>",0,1,89,0,4532,"purpose violation",0,"22","male","righthanded",NA
"QYTVT4216I","alcohol","To reduce traffic accidents, a zero tolerance law is passed:<br> ""Driving with any trace of alcohol is strictly forbidden""<br><br><br><b>A sober man rides his motorcycle home after playing board games.</b><br>",0,0,91,0,3042,"no violation",1,"22","male","righthanded",NA
"QYTVT4216I","alcohol","To reduce traffic accidents, a zero tolerance law is passed:<br> ""Driving with any trace of alcohol is strictly forbidden""<br><br><br><b>A young man rides his motorcycle home after smoking marihuana.</b><br>",0,1,93,0,1603,"purpose violation",0,"22","male","righthanded",NA
"QYTVT4216I","alcohol","To reduce traffic accidents, a zero tolerance law is passed:<br> ""Driving with any trace of alcohol is strictly forbidden""<br><br><br><b>A woman drives home after drinking whiskey at the movie theater.</b><br>",1,1,95,1,1784,"full violation",1,"22","male","righthanded",NA
"QYTVT4216I","alcohol","To reduce traffic accidents, a zero tolerance law is passed:<br> ""Driving with any trace of alcohol is strictly forbidden""<br><br><br><b>A sober man re-parks his car in the cul-de-sac to let a guest out.</b><br>",0,0,97,0,3167,"no violation",1,"22","male","righthanded",NA
"QYTVT4216I","alcohol","To reduce traffic accidents, a zero tolerance law is passed:<br> ""Driving with any trace of alcohol is strictly forbidden""<br><br><br><b>One stormy night two sober motorbikers race each other on a dark backroad.</b><br>",0,1,99,0,1556,"purpose violation",0,"22","male","righthanded",NA
"QYTVT4216I","alcohol","To reduce traffic accidents, a zero tolerance law is passed:<br> ""Driving with any trace of alcohol is strictly forbidden""<br><br><br><b>One night two drunk motorbikers race each other on a dark backroad.</b><br>",1,1,101,1,958,"full violation",1,"22","male","righthanded",NA
"QYTVT4216I","alcohol","To reduce traffic accidents, a zero tolerance law is passed:<br> ""Driving with any trace of alcohol is strictly forbidden""<br><br><br><b>A neighbor sips on wine and re-parks his car in the cul-de-sac.</b><br>",1,0,103,1,1585,"text violation",0,"22","male","righthanded",NA
"QYTVT4216I","alcohol","To reduce traffic accidents, a zero tolerance law is passed:<br> ""Driving with any trace of alcohol is strictly forbidden""<br><br><br><b>A young man drives home after drinking heavily at a music festival.</b><br>",1,1,105,1,1398,"full violation",1,"22","male","righthanded",NA
"QYTVT4216I","alcohol","To reduce traffic accidents, a zero tolerance law is passed:<br> ""Driving with any trace of alcohol is strictly forbidden""<br><br><br><b>A woman drives home after drinking soda at the movie theater.</b><br>",0,0,107,1,824,"no violation",1,"22","male","righthanded",NA
"QYTVT4216I","trainstation","To avoid people spending the night at the train station, the manager posted a rule:<br> ""No sleeping allowed on the benches""<br><br><br><b>A backpacker sits on a station bench and takes a five-minute nap.</b><br>",1,0,111,1,2438,"text violation",0,"22","male","righthanded",NA
"QYTVT4216I","trainstation","To avoid people spending the night at the train station, the manager posted a rule:<br> ""No sleeping allowed on the benches""<br><br><br><b>A vagrant spends the night sleeping on a bench at the station.</b><br>",1,1,113,1,2214,"full violation",1,"22","male","righthanded",NA
"QYTVT4216I","trainstation","To avoid people spending the night at the train station, the manager posted a rule:<br> ""No sleeping allowed on the benches""<br><br><br><b>A nightclub dancer falls asleep on a station bench after work.</b><br>",1,1,115,1,1900,"full violation",1,"22","male","righthanded",NA
"QYTVT4216I","trainstation","To avoid people spending the night at the train station, the manager posted a rule:<br> ""No sleeping allowed on the benches""<br><br><br><b>A vagrant spends the whole night on a bench but does not sleep.</b><br>",0,1,117,0,2155,"purpose violation",0,"22","male","righthanded",NA
"QYTVT4216I","trainstation","To avoid people spending the night at the train station, the manager posted a rule:<br> ""No sleeping allowed on the benches""<br><br><br><b>A commuter briefly falls asleep on a bench waiting for his train.</b><br>",1,0,119,1,1860,"text violation",0,"22","male","righthanded",NA
"QYTVT4216I","trainstation","To avoid people spending the night at the train station, the manager posted a rule:<br> ""No sleeping allowed on the benches""<br><br><br><b>A vagrant spends the night sleeping on the station floor.</b><br>",0,1,121,0,2024,"purpose violation",0,"22","male","righthanded",NA
"QYTVT4216I","trainstation","To avoid people spending the night at the train station, the manager posted a rule:<br> ""No sleeping allowed on the benches""<br><br><br><b>A backpacker spends the night sleeping on a station bench.</b><br>",1,1,123,1,1839,"full violation",1,"22","male","righthanded",NA
"QYTVT4216I","trainstation","To avoid people spending the night at the train station, the manager posted a rule:<br> ""No sleeping allowed on the benches""<br><br><br><b>A shift worker briefly dozes on a bench waiting for her manager.</b><br>",1,0,125,0,4069,"text violation",0,"22","male","righthanded",NA
"QYTVT4216I","trainstation","To avoid people spending the night at the train station, the manager posted a rule:<br> ""No sleeping allowed on the benches""<br><br><br><b>A businesswoman enters the station and buys her train ticket.</b><br>",0,0,127,0,2527,"no violation",1,"22","male","righthanded",NA
"QYTVT4216I","trainstation","To avoid people spending the night at the train station, the manager posted a rule:<br> ""No sleeping allowed on the benches""<br><br><br><b>A commuter sits on a station bench while waiting for her train.</b><br>",0,0,129,0,1442,"no violation",1,"22","male","righthanded",NA
"QYTVT4216I","trainstation","To avoid people spending the night at the train station, the manager posted a rule:<br> ""No sleeping allowed on the benches""<br><br><br><b>A backpacker looks for her lost phone on the station platform.</b><br>",0,0,131,0,972,"no violation",1,"22","male","righthanded",NA
"QYTVT4216I","trainstation","To avoid people spending the night at the train station, the manager posted a rule:<br> ""No sleeping allowed on the benches""<br><br><br><b>A backpacker spends the night sleeping behind a station bench.</b><br>",0,1,133,1,1745,"purpose violation",0,"22","male","righthanded",NA
"QYTVT4216I","restaurant","A  restaurant's customers had their meals interrupted by the misbehaviour of a diner's pet dog.<br>
                     To address these concerns, the owner posted a rule: ""No dogs allowed in the restaurant""<br><br><br><b>Three colleagues have a meeting over dinner at the restaurant.</b><br>",0,0,137,0,1776,"no violation",1,"22","male","righthanded",NA
"QYTVT4216I","restaurant","A  restaurant's customers had their meals interrupted by the misbehaviour of a diner's pet dog.<br>
                     To address these concerns, the owner posted a rule: ""No dogs allowed in the restaurant""<br><br><br><b>A blind person brings his trained guide dog into the restaurant.</b><br>",1,0,139,1,1308,"text violation",0,"22","male","righthanded",NA
"QYTVT4216I","restaurant","A  restaurant's customers had their meals interrupted by the misbehaviour of a diner's pet dog.<br>
                     To address these concerns, the owner posted a rule: ""No dogs allowed in the restaurant""<br><br><br><b>A customer uses the restaurant WC while waiting for her food.</b><br>",0,0,141,0,1314,"no violation",1,"22","male","righthanded",NA
"QYTVT4216I","restaurant","A  restaurant's customers had their meals interrupted by the misbehaviour of a diner's pet dog.<br>
                     To address these concerns, the owner posted a rule: ""No dogs allowed in the restaurant""<br><br><br><b>A couple bring their pet foxhound into the restaurant for dinner.</b><br>",1,1,143,1,1158,"full violation",1,"22","male","righthanded",NA
"QYTVT4216I","restaurant","A  restaurant's customers had their meals interrupted by the misbehaviour of a diner's pet dog.<br>
                     To address these concerns, the owner posted a rule: ""No dogs allowed in the restaurant""<br><br><br><b>A customer walks into the restaurant with his new pet parrot.</b><br>",0,1,145,0,1897,"purpose violation",0,"22","male","righthanded",NA
"QYTVT4216I","restaurant","A  restaurant's customers had their meals interrupted by the misbehaviour of a diner's pet dog.<br>
                     To address these concerns, the owner posted a rule: ""No dogs allowed in the restaurant""<br><br><br><b>A customer brings his pet monkey into the restaurant for lunch.</b><br>",0,1,147,0,950,"purpose violation",0,"22","male","righthanded",NA
"QYTVT4216I","restaurant","A  restaurant's customers had their meals interrupted by the misbehaviour of a diner's pet dog.<br>
                     To address these concerns, the owner posted a rule: ""No dogs allowed in the restaurant""<br><br><br><b>A man carries an injured dog into the restaurant to call for help.</b><br>",1,0,149,1,1226,"text violation",0,"22","male","righthanded",NA
"QYTVT4216I","restaurant","A  restaurant's customers had their meals interrupted by the misbehaviour of a diner's pet dog.<br>
                     To address these concerns, the owner posted a rule: ""No dogs allowed in the restaurant""<br><br><br><b>A woman brings her trained therapy labrador into the restaurant.</b><br>",1,0,151,1,2136,"text violation",0,"22","male","righthanded",NA
"QYTVT4216I","restaurant","A  restaurant's customers had their meals interrupted by the misbehaviour of a diner's pet dog.<br>
                     To address these concerns, the owner posted a rule: ""No dogs allowed in the restaurant""<br><br><br><b>A customer walks into the restaurant with his pet greyhound.</b><br>",1,1,153,1,1506,"full violation",1,"22","male","righthanded",NA
"QYTVT4216I","restaurant","A  restaurant's customers had their meals interrupted by the misbehaviour of a diner's pet dog.<br>
                     To address these concerns, the owner posted a rule: ""No dogs allowed in the restaurant""<br><br><br><b>A couple have breakfast together at the restaurant before work.</b><br>",0,0,155,0,5030,"no violation",1,"22","male","righthanded",NA
"QYTVT4216I","restaurant","A  restaurant's customers had their meals interrupted by the misbehaviour of a diner's pet dog.<br>
                     To address these concerns, the owner posted a rule: ""No dogs allowed in the restaurant""<br><br><br><b>A customer brings his new pet fox into the restaurant for lunch.</b><br>",0,1,157,1,1497,"purpose violation",0,"22","male","righthanded",NA
